Timestamp,Elapsed_Seconds,Mean_Latency_Ms,P95_Latency_Ms,P99_Latency_Ms,Throughput_RPS,Success_Rate_Percent,Request_Count
2025-10-05T11:03:26+07:00,0.13,26.70,26.70,26.70,1.00,100.00,1
2025-10-05T11:03:26+07:00,0.22,22.64,26.70,26.70,16.85,100.00,2
2025-10-05T11:03:26+07:00,0.32,21.49,26.70,26.70,13.68,100.00,3
2025-10-05T11:03:26+07:00,0.43,22.16,26.70,26.70,12.32,100.00,4
2025-10-05T11:03:26+07:00,0.55,28.44,53.54,53.54,11.02,100.00,5
2025-10-05T11:03:27+07:00,0.62,26.88,53.54,53.54,11.56,100.00,6
2025-10-05T11:03:27+07:00,0.72,25.85,53.54,53.54,11.30,100.00,7
2025-10-05T11:03:27+07:00,0.82,25.08,53.54,53.54,11.12,100.00,8
2025-10-05T11:03:27+07:00,0.92,24.54,53.54,53.54,10.97,100.00,9
2025-10-05T11:03:27+07:00,1.02,24.01,53.54,53.54,10.87,100.00,10
2025-10-05T11:03:27+07:00,1.14,25.39,52.82,53.54,10.58,100.00,11
2025-10-05T11:03:27+07:00,1.22,24.83,52.10,53.54,10.72,100.00,12
2025-10-05T11:03:27+07:00,1.32,24.46,51.37,53.54,10.65,100.00,13
2025-10-05T11:03:27+07:00,1.42,24.05,50.65,53.54,10.61,100.00,14
2025-10-05T11:03:27+07:00,1.52,23.72,49.93,53.54,10.57,100.00,15
2025-10-05T11:03:28+07:00,1.62,23.42,49.21,53.54,10.53,100.00,16
2025-10-05T11:03:28+07:00,1.72,23.10,48.48,53.54,10.51,100.00,17
2025-10-05T11:03:28+07:00,1.84,23.83,47.76,53.54,10.36,100.00,18
2025-10-05T11:03:28+07:00,2.04,29.79,99.55,137.19,9.81,100.00,19
2025-10-05T11:03:28+07:00,2.14,35.13,136.83,137.19,9.82,100.00,20
2025-10-05T11:03:28+07:00,2.16,36.50,136.79,137.19,10.17,100.00,21
2025-10-05T11:03:28+07:00,2.22,35.67,136.75,137.19,10.38,100.00,22
2025-10-05T11:03:28+07:00,2.32,35.01,136.72,137.19,10.36,100.00,23
2025-10-05T11:03:28+07:00,2.42,34.34,136.68,137.19,10.35,100.00,24
2025-10-05T11:03:28+07:00,2.52,33.71,136.64,137.19,10.34,100.00,25
2025-10-05T11:03:29+07:00,2.62,33.15,136.61,137.19,10.32,100.00,26
2025-10-05T11:03:29+07:00,2.72,32.58,136.57,137.19,10.31,100.00,27
2025-10-05T11:03:29+07:00,2.82,32.21,136.53,137.19,10.29,100.00,28
2025-10-05T11:03:29+07:00,2.92,31.74,136.50,137.19,10.29,100.00,29
2025-10-05T11:03:29+07:00,3.02,31.30,136.46,137.19,10.28,100.00,30
2025-10-05T11:03:29+07:00,3.16,32.07,132.83,137.19,10.15,100.00,31
2025-10-05T11:03:29+07:00,3.22,31.65,129.20,137.19,10.26,100.00,32
2025-10-05T11:03:29+07:00,3.32,31.31,125.57,137.19,10.25,100.00,33
2025-10-05T11:03:29+07:00,3.42,30.92,121.94,137.19,10.25,100.00,34
2025-10-05T11:03:29+07:00,3.52,30.56,118.31,137.19,10.24,100.00,35
2025-10-05T11:03:30+07:00,3.62,30.30,114.68,137.19,10.22,100.00,36
2025-10-05T11:03:30+07:00,3.72,29.96,111.05,137.19,10.23,100.00,37
2025-10-05T11:03:30+07:00,3.82,29.70,107.42,137.19,10.21,100.00,38
2025-10-05T11:03:30+07:00,3.92,29.51,103.79,137.19,10.20,100.00,39
2025-10-05T11:03:30+07:00,4.02,29.29,100.16,137.19,10.20,100.00,40
2025-10-05T11:03:30+07:00,4.12,29.12,96.53,137.19,10.19,100.00,41
2025-10-05T11:03:30+07:00,4.22,28.84,92.91,137.19,10.20,100.00,42
2025-10-05T11:03:30+07:00,4.32,28.58,89.28,137.19,10.19,100.00,43
2025-10-05T11:03:30+07:00,4.42,28.37,85.65,137.19,10.19,100.00,44
2025-10-05T11:03:30+07:00,4.52,28.16,82.02,137.19,10.18,100.00,45
2025-10-05T11:03:31+07:00,4.62,27.98,78.39,137.19,10.18,100.00,46
2025-10-05T11:03:31+07:00,4.72,27.80,74.76,137.19,10.17,100.00,47
2025-10-05T11:03:31+07:00,4.82,27.64,71.13,137.19,10.17,100.00,48
2025-10-05T11:03:31+07:00,4.92,27.48,67.50,137.19,10.17,100.00,49
2025-10-05T11:03:31+07:00,5.02,27.38,63.87,137.19,10.16,100.00,50
2025-10-05T11:03:31+07:00,5.17,28.26,71.67,137.19,10.05,100.00,51
2025-10-05T11:03:31+07:00,5.22,28.09,71.26,137.18,10.16,100.00,52
2025-10-05T11:03:31+07:00,5.32,27.93,70.85,137.17,10.15,100.00,53
2025-10-05T11:03:31+07:00,5.42,27.84,70.44,137.17,10.14,100.00,54
2025-10-05T11:03:31+07:00,5.55,28.32,70.03,137.16,10.08,100.00,55
2025-10-05T11:03:32+07:00,5.62,28.16,69.62,137.15,10.15,100.00,56
2025-10-05T11:03:32+07:00,5.73,28.16,69.21,137.14,10.13,100.00,57
2025-10-05T11:03:32+07:00,5.84,28.31,68.80,137.14,10.11,100.00,58
2025-10-05T11:03:32+07:00,6.04,30.14,107.49,137.13,9.94,100.00,59
2025-10-05T11:03:32+07:00,6.05,30.53,104.27,137.13,10.08,100.00,60
2025-10-05T11:03:32+07:00,6.24,32.29,136.48,137.52,9.94,100.00,61
2025-10-05T11:03:32+07:00,6.26,32.64,136.48,137.52,10.07,100.00,62
2025-10-05T11:03:32+07:00,6.44,34.31,136.75,137.74,9.94,100.00,63
2025-10-05T11:03:32+07:00,6.46,34.64,136.71,137.74,10.07,100.00,64
2025-10-05T11:03:32+07:00,6.56,34.95,136.68,137.73,10.07,100.00,65
2025-10-05T11:03:33+07:00,6.65,35.24,136.64,137.73,10.07,100.00,66
2025-10-05T11:03:33+07:00,6.84,36.74,136.61,137.73,9.95,100.00,67
2025-10-05T11:03:33+07:00,6.94,38.22,137.07,137.73,9.95,100.00,68
2025-10-05T11:03:33+07:00,6.95,38.46,137.06,137.73,10.07,100.00,69
2025-10-05T11:03:33+07:00,7.05,38.69,137.05,137.72,10.07,100.00,70
2025-10-05T11:03:33+07:00,7.24,40.10,137.19,139.05,9.94,100.00,71
2025-10-05T11:03:33+07:00,7.34,41.44,137.18,139.03,9.95,100.00,72
2025-10-05T11:03:33+07:00,7.36,41.63,137.17,139.01,10.06,100.00,73
2025-10-05T11:03:33+07:00,7.46,41.82,137.17,139.00,10.06,100.00,74
2025-10-05T11:03:33+07:00,7.56,42.00,137.16,138.98,10.06,100.00,75
2025-10-05T11:03:34+07:00,7.74,43.26,137.16,138.96,9.95,100.00,76
2025-10-05T11:03:34+07:00,7.76,43.41,137.16,138.95,10.06,100.00,77
2025-10-05T11:03:34+07:00,7.86,43.56,137.15,138.93,10.06,100.00,78
2025-10-05T11:03:34+07:00,8.04,44.74,137.15,138.92,9.95,100.00,79
2025-10-05T11:03:34+07:00,8.14,45.91,137.38,138.99,9.95,100.00,80
2025-10-05T11:03:34+07:00,8.24,47.03,137.36,138.97,9.95,100.00,81
2025-10-05T11:03:34+07:00,8.26,47.12,137.34,138.96,10.06,100.00,82
2025-10-05T11:03:34+07:00,8.36,47.22,137.32,138.95,10.05,100.00,83
2025-10-05T11:03:34+07:00,8.46,47.33,137.31,138.93,10.05,100.00,84
2025-10-05T11:03:34+07:00,8.56,47.42,137.29,138.92,10.05,100.00,85
2025-10-05T11:03:35+07:00,8.66,47.51,137.27,138.90,10.05,100.00,86
2025-10-05T11:03:35+07:00,8.72,47.23,137.25,138.89,10.09,100.00,87
2025-10-05T11:03:35+07:00,8.86,47.31,137.23,138.88,10.05,100.00,88
2025-10-05T11:03:35+07:00,9.04,48.32,137.21,138.86,9.96,100.00,89
2025-10-05T11:03:35+07:00,9.06,48.39,137.19,138.85,10.05,100.00,90
2025-10-05T11:03:35+07:00,9.24,49.37,137.55,138.84,9.96,100.00,91
2025-10-05T11:03:35+07:00,9.34,50.32,137.53,138.82,9.96,100.00,92
2025-10-05T11:03:35+07:00,9.44,51.25,137.51,138.81,9.96,100.00,93
2025-10-05T11:03:35+07:00,9.54,52.16,137.49,138.80,9.96,100.00,94
2025-10-05T11:03:35+07:00,9.55,52.17,137.47,138.78,10.05,100.00,95
2025-10-05T11:03:36+07:00,9.62,51.85,137.45,138.77,10.08,100.00,96
2025-10-05T11:03:36+07:00,9.72,51.53,137.44,138.76,10.08,100.00,97
2025-10-05T11:03:36+07:00,9.82,51.20,137.42,138.74,10.08,100.00,98
2025-10-05T11:03:36+07:00,9.92,50.88,137.40,138.73,10.08,100.00,99
2025-10-05T11:03:36+07:00,10.04,50.73,137.38,138.72,10.06,100.00,100
2025-10-05T11:03:36+07:00,10.17,50.96,137.36,138.70,10.03,100.00,101
2025-10-05T11:03:36+07:00,10.22,50.65,137.34,138.69,10.08,100.00,102
2025-10-05T11:03:36+07:00,10.32,50.35,137.32,138.68,10.08,100.00,103
2025-10-05T11:03:36+07:00,10.42,50.05,137.31,138.66,10.08,100.00,104
2025-10-05T11:03:36+07:00,10.52,49.76,137.29,138.65,10.08,100.00,105
2025-10-05T11:03:37+07:00,10.62,49.48,137.27,138.64,10.08,100.00,106
2025-10-05T11:03:37+07:00,10.72,49.20,137.25,138.62,10.08,100.00,107
2025-10-05T11:03:37+07:00,10.82,48.92,137.23,138.61,10.07,100.00,108
2025-10-05T11:03:37+07:00,10.92,48.67,137.21,138.60,10.07,100.00,109
2025-10-05T11:03:37+07:00,11.02,48.39,137.19,138.58,10.07,100.00,110
2025-10-05T11:03:37+07:00,11.14,48.28,137.19,138.57,10.06,100.00,111
2025-10-05T11:03:37+07:00,11.22,48.02,137.18,138.56,10.07,100.00,112
2025-10-05T11:03:37+07:00,11.33,47.83,137.18,138.54,10.07,100.00,113
2025-10-05T11:03:37+07:00,11.42,47.59,137.17,138.53,10.07,100.00,114
2025-10-05T11:03:37+07:00,11.52,47.35,137.17,138.52,10.07,100.00,115
2025-10-05T11:03:38+07:00,11.62,47.11,137.16,138.50,10.07,100.00,116
2025-10-05T11:03:38+07:00,11.72,46.87,137.16,138.49,10.07,100.00,117
2025-10-05T11:03:38+07:00,11.82,46.63,137.15,138.48,10.07,100.00,118
2025-10-05T11:03:38+07:00,11.92,46.42,137.15,138.46,10.07,100.00,119
2025-10-05T11:03:38+07:00,12.02,46.19,137.14,138.45,10.07,100.00,120
2025-10-05T11:03:38+07:00,12.14,46.15,137.14,138.44,10.05,100.00,121
2025-10-05T11:03:38+07:00,12.22,45.96,137.13,138.42,10.06,100.00,122
2025-10-05T11:03:38+07:00,12.32,45.77,137.13,138.41,10.06,100.00,123
2025-10-05T11:03:38+07:00,12.42,45.56,137.12,138.40,10.06,100.00,124
2025-10-05T11:03:38+07:00,12.52,45.37,137.12,138.38,10.06,100.00,125
2025-10-05T11:03:39+07:00,12.62,45.16,137.11,138.37,10.06,100.00,126
2025-10-05T11:03:39+07:00,12.72,44.97,137.11,138.36,10.06,100.00,127
2025-10-05T11:03:39+07:00,12.82,44.77,137.10,138.34,10.06,100.00,128
2025-10-05T11:03:39+07:00,12.92,44.58,137.10,138.33,10.06,100.00,129
2025-10-05T11:03:39+07:00,13.02,44.39,137.09,138.32,10.06,100.00,130
2025-10-05T11:03:39+07:00,13.14,44.34,137.09,138.30,10.05,100.00,131
2025-10-05T11:03:39+07:00,13.22,44.16,137.09,138.29,10.06,100.00,132
2025-10-05T11:03:39+07:00,13.32,43.98,137.09,138.28,10.06,100.00,133
2025-10-05T11:03:39+07:00,13.42,43.81,137.08,138.26,10.06,100.00,134
2025-10-05T11:03:39+07:00,13.52,43.63,137.08,138.25,10.06,100.00,135
2025-10-05T11:03:40+07:00,13.62,43.44,137.08,138.24,10.06,100.00,136
2025-10-05T11:03:40+07:00,13.72,43.25,137.08,138.22,10.06,100.00,137
2025-10-05T11:03:40+07:00,13.82,43.07,137.08,138.21,10.06,100.00,138
2025-10-05T11:03:40+07:00,13.92,42.88,137.07,138.20,10.06,100.00,139
2025-10-05T11:03:40+07:00,14.02,42.70,137.07,138.18,10.06,100.00,140
2025-10-05T11:03:40+07:00,14.13,42.58,137.07,138.17,10.05,100.00,141
2025-10-05T11:03:40+07:00,14.22,42.39,137.07,138.16,10.06,100.00,142
2025-10-05T11:03:40+07:00,14.32,42.22,137.07,138.14,10.06,100.00,143
2025-10-05T11:03:40+07:00,14.42,42.06,137.07,138.13,10.06,100.00,144
2025-10-05T11:03:40+07:00,14.52,41.91,137.06,138.12,10.06,100.00,145
2025-10-05T11:03:41+07:00,14.62,41.73,137.06,138.10,10.06,100.00,146
2025-10-05T11:03:41+07:00,14.72,41.57,137.06,138.09,10.06,100.00,147
2025-10-05T11:03:41+07:00,14.82,41.41,137.06,138.08,10.06,100.00,148
2025-10-05T11:03:41+07:00,14.92,41.25,137.06,138.06,10.06,100.00,149
