Timestamp,Elapsed_Seconds,Mean_Latency_Ms,P95_Latency_Ms,P99_Latency_Ms,Throughput_RPS,Success_Rate_Percent,Request_Count
2025-09-04T19:49:34+07:00,0.12,24.36,24.36,24.36,1.00,100.00,1
2025-09-04T19:49:35+07:00,0.23,26.67,28.99,28.99,15.44,100.00,2
2025-09-04T19:49:35+07:00,0.32,25.77,28.99,28.99,13.40,100.00,3
2025-09-04T19:49:35+07:00,0.42,24.82,28.99,28.99,12.42,100.00,4
2025-09-04T19:49:35+07:00,0.52,23.61,28.99,28.99,11.92,100.00,5
2025-09-04T19:49:35+07:00,0.62,22.33,28.99,28.99,11.62,100.00,6
2025-09-04T19:49:35+07:00,0.72,21.99,28.99,28.99,11.30,100.00,7
2025-09-04T19:49:35+07:00,0.82,21.60,28.99,28.99,11.13,100.00,8
2025-09-04T19:49:35+07:00,1.00,30.22,99.18,99.18,10.01,100.00,9
2025-09-04T19:49:35+07:00,1.02,29.36,99.18,99.18,10.84,100.00,10
2025-09-04T19:49:35+07:00,1.12,28.18,95.67,99.18,10.82,100.00,11
2025-09-04T19:49:36+07:00,1.22,27.85,92.16,99.18,10.67,100.00,12
2025-09-04T19:49:36+07:00,1.32,26.97,88.65,99.18,10.68,100.00,13
2025-09-04T19:49:36+07:00,1.42,26.22,85.14,99.18,10.63,100.00,14
2025-09-04T19:49:36+07:00,1.52,25.49,81.63,99.18,10.59,100.00,15
2025-09-04T19:49:36+07:00,1.62,25.01,78.12,99.18,10.54,100.00,16
2025-09-04T19:49:36+07:00,1.72,24.54,74.61,99.18,10.51,100.00,17
2025-09-04T19:49:36+07:00,1.82,24.44,71.10,99.18,10.45,100.00,18
2025-09-04T19:49:36+07:00,1.92,24.16,67.59,99.18,10.44,100.00,19
2025-09-04T19:49:36+07:00,2.02,23.72,64.08,99.18,10.44,100.00,20
2025-09-04T19:49:36+07:00,2.12,23.40,60.58,99.18,10.41,100.00,21
2025-09-04T19:49:37+07:00,2.23,23.56,57.07,99.18,10.35,100.00,22
2025-09-04T19:49:37+07:00,2.32,23.28,53.56,99.18,10.38,100.00,23
2025-09-04T19:49:37+07:00,2.42,22.99,50.05,99.18,10.36,100.00,24
2025-09-04T19:49:37+07:00,2.52,22.79,46.54,99.18,10.34,100.00,25
2025-09-04T19:49:37+07:00,2.62,22.55,43.03,99.18,10.33,100.00,26
2025-09-04T19:49:37+07:00,2.72,22.41,39.52,99.18,10.31,100.00,27
