Timestamp,Elapsed_Seconds,Mean_Latency_Ms,P95_Latency_Ms,P99_Latency_Ms,Throughput_RPS,Success_Rate_Percent,Request_Count
2025-07-06T23:03:42+07:00,0.11,14.32,14.32,14.32,1.00,100.00,1
2025-07-06T23:03:42+07:00,0.21,13.77,14.32,14.32,17.59,100.00,2
2025-07-06T23:03:42+07:00,0.31,13.89,14.32,14.32,14.02,100.00,3
2025-07-06T23:03:42+07:00,0.41,13.82,14.32,14.32,12.75,100.00,4
2025-07-06T23:03:42+07:00,0.51,13.68,14.32,14.32,12.10,100.00,5
2025-07-06T23:03:42+07:00,0.61,13.61,14.32,14.32,11.68,100.00,6
2025-07-06T23:03:43+07:00,0.71,13.54,14.32,14.32,11.42,100.00,7
2025-07-06T23:03:43+07:00,0.81,13.53,14.32,14.32,11.21,100.00,8
2025-07-06T23:03:43+07:00,0.91,13.51,14.32,14.32,11.06,100.00,9
2025-07-06T23:03:43+07:00,1.01,13.51,14.32,14.32,10.95,100.00,10
2025-07-06T23:03:43+07:00,1.11,13.47,14.31,14.32,10.85,100.00,11
2025-07-06T23:03:43+07:00,1.21,13.42,14.30,14.32,10.78,100.00,12
2025-07-06T23:03:43+07:00,1.31,13.44,14.29,14.32,10.71,100.00,13
2025-07-06T23:03:43+07:00,1.41,13.51,14.42,14.45,10.65,100.00,14
2025-07-06T23:03:43+07:00,1.51,13.53,14.42,14.45,10.61,100.00,15
2025-07-06T23:03:43+07:00,1.61,13.51,14.41,14.45,10.57,100.00,16
2025-07-06T23:03:44+07:00,1.71,13.53,14.40,14.45,10.53,100.00,17
2025-07-06T23:03:44+07:00,1.82,13.58,14.43,14.45,10.49,100.00,18
2025-07-06T23:03:44+07:00,1.91,13.58,14.43,14.45,10.47,100.00,19
2025-07-06T23:03:44+07:00,2.02,13.92,17.44,20.44,10.41,100.00,20
2025-07-06T23:03:44+07:00,2.11,13.95,17.14,20.44,10.42,100.00,21
2025-07-06T23:03:44+07:00,2.21,13.96,16.84,20.44,10.41,100.00,22
2025-07-06T23:03:44+07:00,2.32,13.98,16.54,20.44,10.38,100.00,23
2025-07-06T23:03:44+07:00,2.41,13.98,16.24,20.44,10.37,100.00,24
2025-07-06T23:03:44+07:00,2.51,13.95,15.94,20.44,10.36,100.00,25
2025-07-06T23:03:44+07:00,2.61,13.94,15.64,20.44,10.34,100.00,26
2025-07-06T23:03:45+07:00,2.71,13.93,15.35,20.44,10.33,100.00,27
2025-07-06T23:03:45+07:00,2.81,13.90,15.05,20.44,10.32,100.00,28
2025-07-06T23:03:45+07:00,2.91,13.89,14.75,20.44,10.30,100.00,29
2025-07-06T23:03:45+07:00,3.02,13.91,14.45,20.44,10.29,100.00,30
2025-07-06T23:03:45+07:00,3.11,13.92,14.44,20.44,10.28,100.00,31
2025-07-06T23:03:45+07:00,3.21,13.90,14.44,20.44,10.28,100.00,32
2025-07-06T23:03:45+07:00,3.31,13.90,14.44,20.44,10.27,100.00,33
2025-07-06T23:03:45+07:00,3.41,13.87,14.44,20.44,10.26,100.00,34
2025-07-06T23:03:45+07:00,3.51,13.85,14.44,20.44,10.25,100.00,35
2025-07-06T23:03:45+07:00,3.61,13.86,14.44,20.44,10.24,100.00,36
2025-07-06T23:03:46+07:00,3.71,13.85,14.43,20.44,10.24,100.00,37
2025-07-06T23:03:46+07:00,3.82,13.88,14.88,20.44,10.23,100.00,38
2025-07-06T23:03:46+07:00,3.91,13.86,14.84,20.44,10.23,100.00,39
2025-07-06T23:03:46+07:00,4.02,13.95,16.43,20.44,10.21,100.00,40
2025-07-06T23:03:46+07:00,4.19,15.86,18.93,92.08,10.02,100.00,41
2025-07-06T23:03:46+07:00,4.21,15.80,18.80,92.08,10.21,100.00,42
2025-07-06T23:03:46+07:00,4.31,15.74,18.66,92.08,10.20,100.00,43
2025-07-06T23:03:46+07:00,4.41,15.68,18.52,92.08,10.20,100.00,44
2025-07-06T23:03:46+07:00,4.54,16.09,23.94,92.08,10.15,100.00,45
2025-07-06T23:03:46+07:00,4.62,16.16,23.24,92.08,10.18,100.00,46
2025-07-06T23:03:47+07:00,4.71,16.11,22.54,92.08,10.19,100.00,47
2025-07-06T23:03:47+07:00,4.81,16.04,21.84,92.08,10.18,100.00,48
2025-07-06T23:03:47+07:00,4.91,15.97,21.14,92.08,10.18,100.00,49
2025-07-06T23:03:47+07:00,5.02,15.99,20.44,92.08,10.17,100.00,50
2025-07-06T23:03:47+07:00,5.11,15.94,20.38,91.50,10.17,100.00,51
2025-07-06T23:03:47+07:00,5.21,15.90,20.32,90.93,10.17,100.00,52
2025-07-06T23:03:47+07:00,5.31,15.85,20.25,90.35,10.17,100.00,53
2025-07-06T23:03:47+07:00,5.41,15.80,20.19,89.77,10.16,100.00,54
2025-07-06T23:03:47+07:00,5.51,15.75,20.13,89.20,10.16,100.00,55
2025-07-06T23:03:47+07:00,5.61,15.70,20.07,88.62,10.16,100.00,56
2025-07-06T23:03:48+07:00,5.71,15.67,20.01,88.05,10.15,100.00,57
2025-07-06T23:03:48+07:00,5.81,15.62,19.95,87.47,10.15,100.00,58
2025-07-06T23:03:48+07:00,5.91,15.58,19.88,86.89,10.15,100.00,59
2025-07-06T23:03:48+07:00,6.01,15.55,19.82,86.32,10.15,100.00,60
2025-07-06T23:03:48+07:00,6.12,15.54,19.76,85.74,10.14,100.00,61
2025-07-06T23:03:48+07:00,6.21,15.51,19.70,85.16,10.14,100.00,62
2025-07-06T23:03:48+07:00,6.31,15.48,19.64,84.59,10.14,100.00,63
2025-07-06T23:03:48+07:00,6.41,15.45,19.58,84.01,10.14,100.00,64
