Timestamp,Elapsed_Seconds,Mean_Latency_Ms,P95_Latency_Ms,P99_Latency_Ms,Throughput_RPS,Success_Rate_Percent,Request_Count
2025-09-03T22:01:51+07:00,0.43,129.57,129.57,129.57,1.00,100.00,1
2025-09-03T22:01:51+07:00,0.43,230.46,331.35,331.35,6.04,100.00,2
2025-09-03T22:01:51+07:00,0.43,230.61,331.35,331.35,9.05,100.00,3
2025-09-03T22:01:51+07:00,0.45,185.84,331.35,331.35,11.36,100.00,4
2025-09-03T22:01:51+07:00,0.52,152.07,331.35,331.35,11.98,100.00,5
2025-09-03T22:01:51+07:00,0.63,131.72,331.35,331.35,11.31,100.00,6
2025-09-03T22:01:51+07:00,0.72,115.71,331.35,331.35,11.28,100.00,7
2025-09-03T22:01:51+07:00,0.82,103.68,331.35,331.35,11.11,100.00,8
2025-09-03T22:01:51+07:00,0.92,94.01,331.35,331.35,11.02,100.00,9
2025-09-03T22:01:52+07:00,1.03,87.22,331.35,331.35,10.80,100.00,10
2025-09-03T22:01:52+07:00,1.12,80.95,326.33,331.35,10.80,100.00,11
2025-09-03T22:01:52+07:00,1.22,75.90,321.30,331.35,10.71,100.00,12
2025-09-03T22:01:52+07:00,1.32,71.84,316.28,331.35,10.63,100.00,13
2025-09-03T22:01:52+07:00,1.43,68.43,311.26,331.35,10.57,100.00,14
2025-09-03T22:01:52+07:00,1.52,65.10,306.24,331.35,10.57,100.00,15
2025-09-03T22:01:52+07:00,1.62,62.22,301.22,331.35,10.53,100.00,16
2025-09-03T22:01:52+07:00,1.72,59.92,296.20,331.35,10.47,100.00,17
2025-09-03T22:01:52+07:00,1.83,57.98,291.18,331.35,10.43,100.00,18
2025-09-03T22:01:53+07:00,1.95,57.65,286.16,331.35,10.26,100.00,19
2025-09-03T22:01:53+07:00,2.04,56.83,281.13,331.35,10.30,100.00,20
2025-09-03T22:01:53+07:00,2.12,55.17,276.11,331.35,10.39,100.00,21
2025-09-03T22:01:53+07:00,2.23,53.80,271.09,331.35,10.35,100.00,22
2025-09-03T22:01:53+07:00,2.32,52.33,266.07,331.35,10.36,100.00,23
2025-09-03T22:01:53+07:00,2.43,51.19,261.05,331.35,10.32,100.00,24
2025-09-03T22:01:53+07:00,2.52,49.97,256.03,331.35,10.33,100.00,25
2025-09-03T22:01:53+07:00,2.62,48.89,251.01,331.35,10.31,100.00,26
2025-09-03T22:01:53+07:00,2.73,48.19,245.99,331.35,10.26,100.00,27
2025-09-03T22:01:53+07:00,2.83,47.48,240.96,331.35,10.26,100.00,28
2025-09-03T22:01:53+07:00,2.92,46.48,235.94,331.35,10.29,100.00,29
2025-09-03T22:01:54+07:00,3.02,45.58,230.92,331.35,10.28,100.00,30
2025-09-03T22:01:54+07:00,3.12,44.75,225.85,331.35,10.26,100.00,31
2025-09-03T22:01:54+07:00,3.22,43.99,220.79,331.35,10.25,100.00,32
2025-09-03T22:01:54+07:00,3.32,43.21,215.72,331.35,10.25,100.00,33
2025-09-03T22:01:54+07:00,3.43,42.73,210.65,331.35,10.22,100.00,34
2025-09-03T22:01:54+07:00,3.52,42.03,205.58,331.35,10.24,100.00,35
2025-09-03T22:01:54+07:00,3.62,41.39,200.52,331.35,10.23,100.00,36
2025-09-03T22:01:54+07:00,3.72,40.77,195.45,331.35,10.22,100.00,37
2025-09-03T22:01:54+07:00,3.82,40.21,190.38,331.35,10.21,100.00,38
2025-09-03T22:01:54+07:00,3.93,39.80,185.32,331.35,10.20,100.00,39
2025-09-03T22:01:55+07:00,4.03,39.55,180.25,331.35,10.18,100.00,40
2025-09-03T22:01:55+07:00,4.12,39.18,175.18,331.35,10.19,100.00,41
2025-09-03T22:01:55+07:00,4.23,38.96,170.11,331.35,10.17,100.00,42
2025-09-03T22:01:55+07:00,4.32,38.53,165.05,331.35,10.19,100.00,43
2025-09-03T22:01:55+07:00,4.42,38.14,159.98,331.35,10.18,100.00,44
2025-09-03T22:01:55+07:00,4.52,37.84,154.91,331.35,10.17,100.00,45
2025-09-03T22:01:55+07:00,4.62,37.46,149.84,331.35,10.17,100.00,46
2025-09-03T22:01:55+07:00,4.72,37.13,144.78,331.35,10.17,100.00,47
2025-09-03T22:01:55+07:00,4.83,36.92,139.71,331.35,10.15,100.00,48
2025-09-03T22:01:55+07:00,4.92,36.58,134.64,331.35,10.16,100.00,49
2025-09-03T22:01:56+07:00,5.02,36.33,129.57,331.35,10.15,100.00,50
2025-09-03T22:01:56+07:00,5.23,38.15,129.57,330.34,9.94,100.00,51
2025-09-03T22:01:56+07:00,5.25,38.38,129.56,329.34,10.10,100.00,52
2025-09-03T22:01:56+07:00,5.35,38.61,129.55,328.33,10.09,100.00,53
2025-09-03T22:01:56+07:00,5.46,38.93,129.54,327.33,10.08,100.00,54
2025-09-03T22:01:56+07:00,5.63,40.61,131.06,326.33,9.94,100.00,55
2025-09-03T22:01:56+07:00,5.66,41.01,130.96,325.32,10.07,100.00,56
2025-09-03T22:01:56+07:00,5.83,42.54,130.86,324.32,9.95,100.00,57
2025-09-03T22:01:56+07:00,5.85,42.60,130.76,323.31,10.09,100.00,58
2025-09-03T22:01:56+07:00,5.93,42.30,130.67,322.31,10.13,100.00,59
2025-09-03T22:01:57+07:00,6.03,42.04,130.57,321.30,10.12,100.00,60
2025-09-03T22:01:57+07:00,6.13,41.79,130.47,320.30,10.12,100.00,61
2025-09-03T22:01:57+07:00,6.23,41.62,130.37,319.30,10.11,100.00,62
2025-09-03T22:01:57+07:00,6.32,41.34,130.27,318.29,10.12,100.00,63
2025-09-03T22:01:57+07:00,6.43,41.11,130.17,317.29,10.12,100.00,64
2025-09-03T22:01:57+07:00,6.52,40.74,130.07,316.28,10.13,100.00,65
2025-09-03T22:01:57+07:00,6.62,40.43,129.97,315.28,10.12,100.00,66
2025-09-03T22:01:57+07:00,6.72,40.10,129.87,314.27,10.12,100.00,67
2025-09-03T22:01:57+07:00,6.82,39.77,129.77,313.27,10.12,100.00,68
2025-09-03T22:01:57+07:00,6.92,39.49,129.67,312.27,10.12,100.00,69
2025-09-03T22:01:58+07:00,7.02,39.26,129.57,311.26,10.11,100.00,70
2025-09-03T22:01:58+07:00,7.12,38.99,129.57,310.26,10.11,100.00,71
