Timestamp,Elapsed_Seconds,Mean_Latency_Ms,P95_Latency_Ms,P99_Latency_Ms,Throughput_RPS,Success_Rate_Percent,Request_Count
2025-10-03T22:36:55+07:00,0.12,17.77,17.77,17.77,1.00,100.00,1
2025-10-03T22:36:55+07:00,0.22,16.42,17.77,17.77,17.37,100.00,2
2025-10-03T22:36:55+07:00,0.32,16.05,17.77,17.77,13.89,100.00,3
2025-10-03T22:36:55+07:00,0.42,15.67,17.77,17.77,12.70,100.00,4
2025-10-03T22:36:55+07:00,0.52,15.44,17.77,17.77,12.05,100.00,5
2025-10-03T22:36:55+07:00,0.62,15.31,17.77,17.77,11.66,100.00,6
2025-10-03T22:36:56+07:00,0.72,15.38,17.77,17.77,11.37,100.00,7
2025-10-03T22:36:56+07:00,0.81,15.24,17.77,17.77,11.20,100.00,8
2025-10-03T22:36:56+07:00,0.92,15.21,17.77,17.77,11.04,100.00,9
2025-10-03T22:36:56+07:00,1.02,15.17,17.77,17.77,10.93,100.00,10
2025-10-03T22:36:56+07:00,1.11,15.10,17.67,17.77,10.85,100.00,11
2025-10-03T22:36:56+07:00,1.22,15.07,17.57,17.77,10.76,100.00,12
2025-10-03T22:36:56+07:00,1.31,14.97,17.47,17.77,10.70,100.00,13
2025-10-03T22:36:56+07:00,1.41,14.91,17.37,17.77,10.66,100.00,14
2025-10-03T22:36:56+07:00,1.52,14.91,17.27,17.77,10.60,100.00,15
2025-10-03T22:36:56+07:00,1.62,14.90,17.17,17.77,10.56,100.00,16
2025-10-03T22:36:57+07:00,1.72,14.92,17.07,17.77,10.52,100.00,17
2025-10-03T22:36:57+07:00,1.81,14.83,16.97,17.77,10.51,100.00,18
2025-10-03T22:36:57+07:00,1.91,14.78,16.87,17.77,10.47,100.00,19
2025-10-03T22:36:57+07:00,2.01,14.74,16.77,17.77,10.45,100.00,20
2025-10-03T22:36:57+07:00,2.11,14.73,16.67,17.77,10.42,100.00,21
2025-10-03T22:36:57+07:00,2.21,14.70,16.57,17.77,10.41,100.00,22
2025-10-03T22:36:57+07:00,2.31,14.68,16.47,17.77,10.39,100.00,23
